Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2)
1.79,10.576036162367497,-2.798235400889161,-5.842882348669527
1.8,7.284755020610035,-2.3802018693756906,-4.22587384533648
1.81,11.02236888027576,-2.668822980078232,-5.38965371053113
1.82,9.133207180243769,-1.1271077703334782,-4.168371740161196
1.83,10.997489504658837,-3.2697975662985126,-3.7411254357605337
1.84,10.096464967207798,-2.2472585275291292,-3.3810662409973
1.85,9.371083435973132,-2.898669307555465,-4.669787810136355
1.86,9.777346304383622,-2.835103393366776,-4.904445854118179
1.87,9.143880356293451,-1.799612380764188,-6.089244456960978
1.8800000000000001,8.06804213687949,-3.0446684295456614,-5.848494203800776
1.8900000000000001,9.78375333489182,-2.5277450166702757,-6.088309085333286
1.9000000000000001,9.236150827158324,-3.201211296230711,-5.954749869170187
1.9100000000000001,8.760055761455842,-2.839765279802003,-7.13727355816288
1.92,9.4698380206848,-2.86338899559833,-6.779187616333088
1.93,9.494984552379973,-5.241627101454796,-7.341024050287033
1.94,9.23495257617761,-3.584438820348994,-8.215948857163138
1.95,8.985502780506774,-3.0718319254375306,-6.5670687339341365
1.96,10.236250520946399,-5.871692434113834,-6.947788136417495
1.97,8.852050484527034,-4.063260202250422,-7.032222562285561
1.98,7.017124303120964,-4.522399912604025,-6.688514338200465
1.99,10.23072636309124,-3.5417197221770853,-6.453775366286458
2.0,9.28447917493156,-4.214018095297709,-8.893312295226124
2.0100000000000002,10.55753501782505,-4.431159672387608,-7.851180521437723
2.02,10.021560202093704,-4.573228014997812,-6.278253774501067
2.0300000000000002,7.356015581510217,-3.696513577622585,-7.894097681246178
2.04,8.318638699410162,-5.005863187228841,-8.076122965010146
2.05,8.781634787812095,-4.368592820619917,-7.3934692007305625
2.06,8.935577287598075,-5.620434230506393,-7.406936819318163
2.07,10.65232067863322,-5.716439977659839,-7.982867365048561
2.08,10.517476425140089,-5.0341269263795825,-8.841248078793068
2.09,8.476577648319726,-5.202342164573119,-9.380709798598286
2.1,9.867338977032889,-4.113744149509535,-7.9243916779774395
2.11,8.723166756306664,-4.718254181847572,-8.066137368361627
2.12,10.14489621225324,-5.484951924032872,-8.99450298921095
2.13,7.756603133958503,-4.5496694796068375,-8.882876817706494
2.14,9.934531690221302,-5.486312189733227,-9.479679988135109
2.15,7.538996869659014,-4.298643439352254,-8.427487930505375
2.16,7.371993985611204,-4.950878069485954,-9.667332950846765
2.17,8.11696200756201,-5.6765914829691795,-8.330436624314999
2.18,8.910386468586752,-6.935368236240638,-8.741795265723942
2.19,7.721817476487567,-5.754540145919284,-10.161656862432624
2.2,8.283425906646453,-5.566317662354008,-11.12112386664393
2.21,6.606841079341753,-6.45833908281304,-9.53505421206996
2.22,7.15700476380141,-6.853117539030528,-10.793583363046533
2.23,8.126683300050573,-5.411380446716241,-10.353638397798056
2.24,8.854697181913135,-5.486579529467468,-9.525339538662173
2.25,9.418906748610917,-6.849437692980917,-10.454265709717593
2.2600000000000002,6.552727985184199,-8.742765174563655,-9.665536595319118
2.27,7.3123077722183725,-6.810785083817057,-8.682939264185357
2.2800000000000002,7.70194825885935,-7.207730872679207,-10.054197451204478
2.29,7.168861295494366,-5.717981354417684,-11.648300314317693
2.3000000000000003,6.200312640635905,-6.028981901129862,-9.688353785668077
2.31,8.201773624312125,-6.984597286998766,-11.010193991060056
2.32,7.674001057951293,-6.58196658772145,-9.573027471488162
2.33,6.669836824768356,-6.127328501704591,-10.518152633197545
2.34,8.812110802749608,-8.217855941692138,-11.025302851092814
2.35,5.440817212022885,-8.173205383758127,-10.738385616512751
2.36,6.499707303666398,-6.540705444397844,-10.126604173262411
2.37,6.904319005780295,-7.795039119768429,-9.104717154318479
2.38,6.635941121309866,-7.912836953141269,-12.104390354467327
2.39,6.527772147790029,-8.763544269591325,-10.879811529733956
2.4,5.5117731935182706,-5.481206298019394,-10.19829264698003
2.41,9.257736188819775,-7.419697561181347,-11.827277612087107
2.42,7.195387700672067,-7.345053711682453,-11.524660103815721
2.43,4.412720314171551,-9.631130801374649,-9.81838586712451
2.44,5.577044816192883,-7.884040729462532,-10.269604346747117
2.45,5.721416220217067,-8.40993040580799,-10.133193086186946
2.46,6.399367302494657,-8.70858667392094,-10.15879364404448
2.47,6.820385540718545,-8.15820032101352,-9.779145354255341
2.48,5.828156817673426,-8.68756294662848,-8.235835168950368
2.49,6.063927001651698,-8.300431535995473,-10.94778881765722
2.5,5.955716445487877,-9.557574051860811,-10.53391316259778
2.5100000000000002,7.329565693601195,-6.776657657643447,-10.418220628326598
2.52,5.375075610481165,-8.117606788009157,-9.962097367674634
2.5300000000000002,5.894782429569222,-9.08386593345692,-9.431039325498427
2.54,5.351197252357964,-7.563734055108052,-9.631474251724201
2.5500000000000003,4.1426430836531365,-9.136340633025709,-10.223413091551086
2.56,3.0215738529180487,-9.250050001469655,-7.518094718365644
2.57,3.7659899670918193,-8.09912614974676,-9.492867476883765
2.58,4.580375489994041,-11.885662463899566,-8.70260595085308
2.59,4.377102606138283,-6.879000416936704,-9.123576346180464
2.6,6.1716259710243175,-9.140805777223793,-9.632060332521455
2.61,4.335847357164823,-10.15694209356633,-8.984317653882682
2.62,3.839016860708667,-6.0343258023630195,-8.695849887053724
2.63,7.473455363613965,-9.146712357697956,-8.88859004618406
2.64,4.2769240807932505,-7.823302195443465,-8.729915489856301
2.65,5.805244286512034,-7.495756520486328,-8.572466545686332
2.66,4.396205869205858,-9.415238942763608,-6.83331054825784
2.67,3.6659322669249663,-8.295352812499633,-8.60355450532988
2.68,5.091528690991206,-9.246334060086802,-5.864068935044013
2.69,3.312650630345066,-8.946969216229684,-8.451613808110874
2.7,4.632645607842119,-8.661888293226767,-9.529067811986572
2.71,2.9951481545957765,-7.977926633515397,-5.575092785767398
2.72,3.898920817717903,-9.029038860798497,-6.399857385396341
2.73,3.9611679822703865,-8.802135411525242,-7.925762701422582
2.74,5.031175136274544,-10.029330518064203,-6.389559951783091
2.75,3.5591195546618555,-8.110122822612212,-7.538663709535662
2.7600000000000002,4.353887131057708,-8.785438590111436,-7.474111723819071
2.77,2.747649365827222,-8.964290003084143,-7.513800425748494
2.7800000000000002,4.719755219615192,-9.41493003492127,-6.570540937937989
2.79,3.712686469894809,-10.634490936413396,-5.034071847962352
2.8000000000000003,2.884016343046847,-9.724116633312022,-6.08034568305117
2.81,4.291700389234557,-9.035381304844277,-5.500030990629517
2.82,3.9893544090636066,-9.80624356044746,-6.567842850905396
2.83,0.901633678946546,-9.969277031225442,-5.2537324776981285
2.84,2.4645574361131475,-7.747601596076392,-6.743309283630355
2.85,3.1439861326275906,-10.098045896508214,-5.494447573943
2.86,2.582425967009936,-9.524061189593466,-5.787433178567148
2.87,1.3738243752548314,-9.766741483465454,-4.402511511286282
2.88,2.437726122857103,-8.412900262068957,-4.592042097879949
2.89,2.6585678447142187,-10.163164823284271,-5.279959259069537
2.9,1.666190789347124,-10.050053051544289,-4.362161249792871
2.91,1.875967057310653,-9.99388220618883,-4.615655514628021
2.92,0.1524973698337848,-10.288389222190954,-6.375159514813179
2.93,2.669390664922153,-9.764588734201961,-3.617094867731072
2.94,3.5504094233349894,-9.08432944209219,-3.6215120182142746
2.95,2.158538397602325,-9.09123273906337,-5.26860638417514
2.96,0.24319219381695345,-10.08164852518484,-3.5069484527890804
2.97,1.6607824366000967,-10.132723882545674,-3.36685922236631
2.98,2.7091957062321166,-11.215646204690406,-3.286410145018598
2.99,2.2897923249756507,-9.02440629599337,-4.055209426826805
3.0,1.447044686877942,-9.440502867087805,-9.8
3.0100000000000002,1.7871128433381602,-9.189179210220022,-9.8
3.02,-0.49283106761906814,-9.553262680882181,-9.8
3.0300000000000002,1.213819530211246,-9.742033370808956,-9.8
3.04,1.9846047522636183,-11.270511932310141,-9.8
3.0500000000000003,2.762848135481926,-10.227891922946897,-9.8
3.06,-0.8713341224261324,-9.621335487107519,-9.8
3.0700000000000003,-0.2691246054345985,-9.271088894945628,-9.8
3.08,1.4489889537437026,-8.66742029861252,-9.8
3.09,1.0964393936669332,-8.816974901374671,-9.8
3.1,1.0819157594312179,-11.858122921692749,-9.8
3.11,1.237944288622895,-9.980588021888568,-9.8
3.12,-0.6148202066674268,-8.799032932716722,-9.8
3.13,-0.6106040408984246,-12.278205565717943,-9.8
3.14,0.37283142725865437,-8.126034861615945,-9.8
3.15,0.027012032928241433,-10.779172767257354,-9.8
3.16,-0.8083048844798879,-9.808121150866386,-9.8
3.17,0.7439455583829009,-8.347521208100972,-9.8
3.18,-1.3455789789497188,-8.621117111501492,-9.8
3.19,-1.3681187687427934,-10.422210614466865,-9.8
3.2,-1.0216904980405346,-9.774400478489259,-9.8
3.21,-1.5550156819636816,-8.679699327045759,-9.8
3.22,-2.715517746435768,-7.370540491733431,-9.8
3.23,-0.7786594360320487,-9.524528484636726,-9.8
3.24,-0.4486565371654825,-8.52629301476754,-9.8
3.25,-1.7008462897877603,-9.802390938595407,-9.8
3.2600000000000002,-1.4547111632654748,-10.63674508277344,-9.8
3.27,-0.7439455530458113,-10.640716622183716,-9.8
3.2800000000000002,-2.0990762783277455,-11.358149962527602,-9.8
3.29,-0.3468870009901903,-9.657338755943673,-9.8
3.3000000000000003,-2.249344066298508,-9.521507108375356,-9.8
3.31,-0.7260306310353433,-10.970639292196854,-9.8
3.3200000000000003,-2.7057655331724257,-9.56700111944452,-9.8
3.33,-1.6496759427788386,-10.102460906445303,-9.8
3.34,-3.837548227694751,-9.174133956511659,-9.8
3.35,-2.297779621706935,-10.134343290919459,-9.8
3.36,-2.4002469437001426,-7.838777620872188,-9.8
3.37,-3.2594400712446556,-9.435555808286722,-9.8
3.38,-1.9096943045689594,-8.410822892655588,-9.8
3.39,-2.1542632413248723,-7.178567292362159,-9.8
3.4,-1.8422199845998213,-9.148079843071148,-9.8
3.41,-4.5844276158454464,-10.713214425155813,-9.8
3.42,-2.1389058212370995,-9.090368313606875,-9.8
3.43,-2.117040355595841,-8.836442456792348,-9.8
3.44,-4.002739740526253,-10.40880672009985,-9.8
3.45,-3.5932224743456915,-8.642716841928998,-9.8
3.46,-2.0899882371555334,-10.451964854003789,-9.8
3.47,-3.1067027311449817,-10.592025003041556,-9.8
3.48,-3.497226626927245,-7.312620679813845,-9.8
3.49,-3.6246063756207976,-7.683549996463631,-9.8
3.5,-0.9322471612627847,-8.381280247453141,-9.8
3.5100000000000002,-2.564520394586432,-9.053850585026439,-9.8
3.52,-3.732433606389307,-8.120614128836952,-9.8
3.5300000000000002,-4.030348274911214,-9.813387213663749,-9.8
3.54,-4.007766353472127,-10.96556109286544,-9.8
3.5500000000000003,-3.070048834522477,-10.404481885921602,-9.8
3.56,-3.38288689763266,-11.489256103743053,-9.8
3.5700000000000003,-6.929788325552984,-8.348305992578974,-9.8
3.58,-5.790141103408786,-8.171170551269363,-9.8
3.59,-3.9620458760897597,-7.866328641378194,-9.8
3.6,-5.229345913674969,-8.82338184344916,-9.8
3.61,-5.638557978546861,-8.233877395931831,-9.8
3.62,-5.71705333534288,-10.154302938450734,-9.8
3.63,-2.901915648743453,-7.604461746303045,-9.8
3.64,-5.2029118289716445,-7.6268100099560066,-9.8
3.65,-5.311172731240501,-8.669320155600445,-9.8
3.66,-5.53031221777704,-9.261122583059054,-9.8
3.67,-4.558999499894361,-9.12096092595941,-9.8
3.68,-4.607004728411306,-7.734805298677345,-9.8
3.69,-6.4695989950391946,-7.27782750198234,-9.8
3.7,-2.8988331622329935,-7.0390591042694695,-9.8
3.71,-4.595088174335958,-6.489754804215697,-9.8
3.72,-5.477727041035911,-8.541684406224313,-9.8
3.73,-4.676169366254804,-7.408015313431244,-9.8
3.74,-6.191565997401233,-8.350340211319327,-9.8
3.75,-4.7111874544739605,-7.168792665938996,-9.8
3.7600000000000002,-6.13042740241814,-7.8865110697112035,-9.8
3.77,-6.457191107875309,-8.430944420875779,-9.8
3.7800000000000002,-6.317283427230981,-7.927010460348058,-9.8
3.79,-8.440434765542776,-7.645345732368317,-9.8
3.8000000000000003,-7.87495041683678,-9.010490447256105,-9.8
3.81,-6.0896059278718,-7.91512293129488,-9.8
3.8200000000000003,-5.531224958813973,-8.282871882257169,-9.8
3.83,-7.255503790431768,-8.030712511032283,-9.8
3.84,-7.385689931208107,-9.989213266662336,-9.8
3.85,-7.330973753038179,-6.967050114828258,-9.8
3.86,-5.563524311767381,-7.914639778185692,-9.8
3.87,-6.4362868153313535,-9.56155417602689,-9.8
3.88,-9.556823679263154,-6.720941820689985,-9.8
3.89,-6.400539166797793,-7.3370428072840905,-9.8
3.9,-6.096102123058302,-7.619668813472597,-9.8
3.91,-7.550037047653926,-7.910743599407936,-9.8
3.92,-7.197866264171328,-9.127371937426656,-9.8
3.93,-7.259346237458881,-7.594914501503962,-9.8
3.94,-8.346883977495985,-6.955416259805743,-9.8
3.95,-5.650072071735881,-8.215962505850793,-9.8
3.96,-7.84906410247299,-5.9680010671380295,-9.8
3.97,-5.676516609702313,-6.4938498748514215,-9.8
3.98,-8.466381533217897,-7.304849453859553,-9.8
3.99,-7.038506586801155,-6.925183408832309,-9.8
4.0,-7.724282079576183,-7.494229149169193,-9.8
4.01,-6.981156472662911,-6.193190937786389,-9.8
4.0200000000000005,-6.820852396842958,-7.498590699631933,-9.8
4.03,-7.706401567497566,-7.763619196106328,-9.8
4.04,-8.247928710783336,-6.01438488510573,-9.8
4.05,-8.474166707142048,-6.865425820752177,-9.8
4.0600000000000005,-8.232766058102818,-6.512462901906346,-9.8
4.07,-8.993189203537346,-7.332431647724578,-9.8
4.08,-9.412392821730272,-4.93267607308979,-9.8
4.09,-8.772805159185998,-6.681293363636115,-9.8
4.1,-7.274208704081711,-4.874579602441612,-9.8
4.11,-6.9176768833924065,-6.504127480924534,-9.8
4.12,-7.8886583213611505,-7.332023591006944,-9.8
4.13,-7.816687818607681,-5.861396116603956,-9.8
4.14,-9.111078629177166,-4.3745152369409075,-9.8
4.15,-7.947219625709295,-6.083073054267828,-9.8
4.16,-7.927075330667582,-4.512403204304572,-9.8
4.17,-8.025815308751712,-4.600895221253564,-9.8
4.18,-8.220488363415958,-6.442728126701438,-9.8
4.19,-10.461230526444236,-4.1116302860428195,-9.8
4.2,-9.811827008487183,-6.187752852430236,-20.0
4.21,-7.948256562334377,-5.656252389323051,-20.0
4.22,-10.0725921322487,-5.5110626486701655,-20.0
4.23,-9.378200277975637,-5.225148602105876,-20.0
4.24,-8.725078738932105,-3.661125985245727,-20.0
4.25,-10.504514990550872,-4.161242523954753,-20.0
4.26,-7.916226092902626,-2.9139746245635534,-20.0
4.2700000000000005,-9.839408472616556,-5.600196331623698,-20.0
4.28,-10.515626434807197,-1.986489830240953,-20.0
4.29,-11.884444055080222,-5.264538215706872,-20.0
4.3,-10.261480719880012,-5.704274034430943,-20.0
4.3100000000000005,-10.40854652841837,-5.520937088421692,-20.0
4.32,-9.137551829273011,-3.013569003497738,-20.0
4.33,-10.796618911089897,-2.502344911985661,-20.0
4.34,-7.694842295916327,-3.3163630612174337,-20.0
4.3500000000000005,-7.088264052624563,-2.930205759973116,-20.0
4.36,-8.439057334746412,-3.721173578145576,-20.0
4.37,-10.280468295243905,-4.297594172069062,-20.0
4.38,-8.631222974438522,-3.409561331035223,-20.0
4.39,-9.509993817843586,-3.785918516315844,-20.0
4.4,-9.89457566411736,-2.9443668826984393,-20.0
4.41,-9.542516189490883,-2.2189118660785634,-20.0
4.42,-9.439441254855296,-4.184220022447448,-20.0
4.43,-10.130406086958558,-3.818082394479024,-20.0
4.44,-11.588394248192671,-2.4394120491663136,-20.0
4.45,-11.676451020247965,-3.1740462998696,-20.0
4.46,-10.363050137118318,-1.7930514187334796,-20.0
4.47,-8.477564781719565,-1.7837128715573969,-20.0
4.48,-9.987293804702915,-2.3306157269794197,-20.0
4.49,-10.124056850201681,-2.1896875856321474,-20.0
4.5,-8.220872027120986,-0.21427100146649347,-20.0
4.51,-11.156707230398478,-0.7820944197279978,-20.0
4.5200000000000005,-10.64743379082584,0.9539381150039461,-20.0
4.53,-9.486053265911986,-0.09517365345666384,-20.0
4.54,-9.79450666147931,-2.449846206026255,-20.0
4.55,-8.38138129331383,-0.8187794076588006,-20.0
4.5600000000000005,-9.708124690804308,0.9722540468756269,-20.0
4.57,-10.816329157435502,-0.140313681222751,-20.0
4.58,-8.903739626608381,-0.862008142039548,-20.0
4.59,-10.752146427889219,-1.1590906822340004,-20.0
4.6000000000000005,-10.940189898165627,-0.7333713756868312,-20.0
4.61,-9.963319430462125,-1.0336931242623333,-20.0
4.62,-9.366061032663335,-1.0092653474562292,-20.0
4.63,-11.603233030277453,-1.188749301871068,-20.0
4.64,-11.493708271535759,0.0807651022500413,-20.0
4.65,-9.533837616309661,0.009611100716149124,-20.0
4.66,-11.406023159944553,-0.5444835049882097,-20.0
4.67,-9.601729122889108,-0.21639077273257035,-20.0
4.68,-10.540375701287418,0.5360515100103429,-20.0
4.69,-10.5560444450548,1.5170626375748708,-20.0
4.7,-9.65807399334001,-1.4147997659132772,-20.0
4.71,-10.071349592001358,-1.5476243985237064,-20.0
4.72,-10.422866989182562,-0.7823097983236433,-20.0
